Translation Error (m),Rotation Error (rad)
0.0004956307864497148,0.02210645586668199
0.0002666477799598693,0.018932439742853243
0.00024811986828325583,0.011475647131878512
0.0005842727000667566,0.01925015785684388
0.0002379953591693327,0.02149628619990291
0.0005965428710305674,0.01265029608157322
0.00031752264272941547,0.00967198504222516
0.00019043352331409372,0.01192303475628433
0.0003932734653632492,0.015239042689205728
0.0003374893707414339,0.015865934693402688
0.0005641372989050302,0.019612144607736935
0.0002788986092223389,0.0057892529008713375
0.0003161039643993814,0.013799697254592489
0.00022415913430666977,0.007107399735304528
0.0003386487994599379,0.010653939086860067
0.0002877962580325761,0.008939672312726892
